Date,Website,Title,URL,Author
2025-12-24T16:14:15Z,10News.com,CHP's Christmas enforcement campaign starts Wednesday evening,https://www.10news.com/news/local-news/chps-christmas-enforcement-campaign-starts-wednesday-evening-122425,
2025-12-24T18:54:58Z,Al Jazeera,Arab League welcomes Sudanese gov't peace plan presented at UN,https://www.aljazeera.com/news/2025/12/24/arab-league-welcomes-sudanese-govt-peace-plan-presented-at-un,
2025-12-22T22:10:40Z,UN News,UN warns Sudan war entering deadlier phase as fighting spreads in Kordofan,https://news.un.org/en/story/2025/12/1166655,Vibhu Mishra
2025-12-19T19:21:55Z,Reuters,Rubio says immediate US goal on Sudan is cessation of hostilities into new year,https://www.reuters.com/world/africa/rubio-says-immediate-goal-sudan-is-cessation-hostilities-going-into-new-year-2025-12-19/,
2025-12-24T11:35:56Z,Times Union,What does 6-7 mean? Here's why kids are saying it across the Capital Region and beyond,https://www.timesunion.com/educatiorticle/what-does-6-7-mean-why-kids-say-slang-term-21225242.php,Lilli Iannella
2025-12-23T01:45:34Z,local21news.com,The story behind the '6-7' cultural craze and how a Pennsylvania school embraced the trend,https://local21news.com/news/local/why-social-media-trends-have-such-a-stronghold-on-society-6-7-six-seven-67-sixseven-school-pennsylvania-school-york-county-school-celebrates-67-day,
2025-12-24T19:35:39Z,facebook.com,My kids might agree with this word of the year.,https://www.facebook.com/story.php?story_fbid=1600426068105358&id=100044139414360,
2025-12-24T20:53:00Z,Axios,U.S. murders on pace for largest one-year drop on record,https://www.axios.com/2025/12/24/us-trump-murder-data-killing-crime-national-guard,Julianna Bragg
2025-12-22T12:58:53Z,Jeff Asher | Substack,2025 Year in Review: A Remarkable Drop In Crime,https://jasher.substack.com/p/2025-year-in-review-a-remarkable,Jeff Asher
2025-12-24T17:02:38Z,WBMA,"Crime data shows Birmingham murders down, mirroring national trend",https://www.ice.gov/news/releases/ice-operation-highway-sentinel-arrests-over-100-illegal-alien-truck-drivers-gavin,
2025-12-24T03:13:59Z,KOMO,100+ illegal alien truck drivers arrested in California; Operation Highway Sentinel,https://komonews.com/news/nation-world/100-illegal-alien-truck-drivers-arrested-in-california-operation-highway-sentinel-deadly-crashes-travel-cdl,Geoff Harris
2025-12-24T09:13:00Z,The Hindu,U.S. border patrol agents arrest 30 Indian nationals living illegally in America,https://www.thehindu.com/news/international/us-border-patrol-agents-arrest-30-indian-nationals-living-illegally-in-america/article70432975.ece,
2025-12-24T17:30:12Z,Santa Clarita Valley Signal,ICE arrests 101 illegal alien truckers in California,https://signalscv.com/2025/12/ice-arrests-101-illegal-alien-truckers-in-california/,Naveen Athrappully
2025-12-23T10:00:00Z,The Telluride Times,"Telski, patrol conclude talks Monday without progress",https://www.telluridenews.com/news/article_5bfe48df-48d5-45dc-814a-6b9810b2911e.html,Owen Perkins
2025-12-24T13:25:34Z,Denver7,Telluride Ski Resort to close ahead of Christmas weekend ski patrol strike,https://www.denver7.com/news/mountains/telluride-ski-resort-to-close-ahead-of-christmas-weekend-ski-patrol-strike,Christine (Tiney) Ricciardi
2025-12-24T21:31:38Z,The Colorado Sun,Telluride ski resort owner Chuck Horning will close the ski area Dec. 27 when patrollers are planning to go on strike,https://coloradosun.com/2025/12/24/chuck-horning-closing-tellluride-ski-area/,Jason Blevins
2025-12-23T21:24:21Z,WJAR,Brown University police chief placed on leave following deadly campus shooting,https://turnto10.com/news/local/brown-university-police-chief-put-on-leave-following-deadly-campus-shooting-former-providence-interim-after-action-assessment-changes-safety-december-23-2025,
2025-12-23T02:46:07Z,ABC News,"Brown University police chief put on leave, Dept. of Education launches review of safety",https://abcnews.go.com/US/brown-university-police-chief-put-leave-dept-education/story?id=128637735,Jason Volack & Leah Sarnoff
2025-12-20T18:32:00Z,New York Post,Brown police chief running 's-tshow' department while touting lefty views for years before deadly shooting,https://nypost.com/2025/12/20/us-news/brown-police-chief-rodney-chatman-running-a-shtshow-department-while-posting-his-progressive-politics/,Shane Galvin
2025-12-23T22:13:00Z,The Times of Israel,What are Mamdani's policy proposals that could directly impact Jewish New Yorkers?,https://www.timesofisrael.com/what-are-mamdanis-policy-proposals-that-could-directly-impact-jewish-new-yorkers/,
2025-12-21T15:02:04Z,The New York Times,Mamdani Inauguration to Usher in 'New Era' With Broadway Block Party,https://www.nytimes.com/2025/12/21/nyregion/nyc-zohran-mamdani-inauguration-block-party.html,Dana Rubinstein
2025-12-22T15:48:00Z,The Hill,Sanders to swear in Mamdani as New York City's mayor,https://thehill.com/homenews/senate/5659696-sanders-swear-in-mamdani-new-york/,Alexander Bolton
2025-12-24T10:03:37Z,Stateline,"GOP redistricting could backfire as urban, immigrant areas turn back to Democrats",https://stateline.org/2025/12/24/gop-redistricting-could-backfire-as-urban-immigrant-areas-turn-back-to-democrats/,Tim Henderson
2025-12-24T17:00:00Z,NPR,"Year in review: Trump, gerrymandering & redistricting",https://www.npr.org/2025/12/24/nx-s1-5638906/year-in-review-trump-gerrymandering-redistricting,Tamara Keith
2025-12-24T11:10:46Z,Politico,The 2028ers who won the redistricting wars,https://www.politico.com/newsletters/playbook/2025/12/24/the-2028ers-who-won-the-redistricting-wars-00705720,Adam Wren
2025-12-25T04:41:00Z,Hawaii News Now,"Hawaii's new tourist tax survives legal challenge, set to take effect soon",https://www.hawaiinewsnow.com/2025/12/25/hawaiis-new-tourist-tax-survives-legal-challenge-set-take-effect-soon/,
2025-12-24T04:59:52Z,KHON2,Court decision allows Hawaii's Green Fee to take full effect,https://www.khon2.com/local-news/court-decision-allows-hawaiis-green-fee-to-take-full-effect/,
2025-12-24T21:18:30Z,TravelMole,Court rules Hawaii can charge cruise lines climate tax,https://www.travelmole.com/news/court-rules-hawaii-can-charge-cruise-lines-climate-tax/,
2025-12-24T22:36:00Z,AP News,"Tina Peters asks Colorado appeals court to recognize Trump's pardon, release her from prison",https://apnews.com/article/trump-pardon-tina-peters-colorado-appeal-28b86c413ae9d112931aaf3fb5a1abd3,Colleen Slevin
2025-12-22T12:01:02Z,The Denver Post,A greater threat to Colorado's elections than Tina Peters? (Opinion),https://www.denverpost.com/2025/12/22/colorado-elections-canvass-board-refusing-certify/,Krista Kafer
2025-12-21T11:00:00Z,Los Angeles Times,Commentary: She went to jail for Trump's Big Lie. He's trying to get her sprung,https://www.latimes.com/politics/story/2025-12-21/trump-tina-peters-phony-pardon-colorado-election-fraud-conviction,Mark Z. Barabak
2025-12-23T11:00:00Z,Los Angeles Times,The best entertainment photos of 2025,https://www.latimes.com/entertainment-arts/story/2025-12-23/best-entertainment-photos-2025,Maane Khatchatourian
2025-12-16T08:00:00Z,The New York Times,The Year in Pictures 2025: Reflecting on Turbulent Times,https://www.nytimes.com/interactive/2025/world/year-in-pictures.html,
2025-12-23T09:00:00Z,The Portland Press Herald,Portland Press Herald 2025 Photos of the Year,https://www.pressherald.com/2025/12/23/portland-press-herald-photos-of-the-year-2/,
2025-12-25T01:24:26Z,NBC10 Philadelphia,"Wintry mix of snow, ice and rain to hit Philly region Friday into Saturday",https://www.nbcphiladelphia.com/weather/stories-weather/winter-storm-snow-rain-sleet-ice-philadelphia-pennsylvania-new-jersey-delaware/4322824/,
2025-12-25T11:22:00Z,WGAL,"HOUR-BY-HOUR: Winter storm projections, accumulation maps",https://www.wgal.com/article/hour-by-hour-snow-winter-storm-weather-totals-pennsylvania/69862853,Christine Ferreira & Rachael Lardani
2025-12-24T20:24:04Z,FOX 29 Philadelphia,"Winter storm watch issued for much of Eastern Pennsylvania, South Jersey this weekend",https://www.fox29.com/news/winter-storm-watch-christmas-philadelphia-pennsylvania-snow,
2025-12-25T08:20:19Z,East Bay Times,Flood advisory for Northern California until 3 a.m. Thursday caused by prolonged downpours,https://www.eastbaytimes.com/2025/12/25/flood-advisory-for-northern-california-until-3-a-m-thursday-caused-by-prolonged-downpours/,
2025-12-25T10:06:16Z,The Mercury News,Flash flood warning in place for San Mateo County until early Thursday morning - urgent action advised,https://www.mercurynews.com/2025/12/25/flash-flood-warning-in-place-for-san-mateo-county-until-early-thursday-morning-urgent-action-advised/,
2025-12-25T11:45:02Z,Modesto Bee,Flood advisory active for Napa County Thursday morning due to intense rainfall,https://www.modbee.com/news/weather-news/article313962344.html,
2025-12-24T18:29:57Z,People.com,"Colorado Mom Who Fled to U.K. After 2 of Her Kids Were Killed Ordered Back to U.S., Officials Announce",https://people.com/mom-fled-to-uk-after-allegedly-killing-kids-extradited-to-us-11875888,Nicole Acosta
2025-12-23T22:11:42Z,FOX21 News Colorado,Kimberlee Singler extradited back to Colorado,https://www.fox21news.com/news/crime/4th-judicial-da-to-hold-presser-on-kimberlee-singler/,Ashley Eberhardt
2025-12-24T05:26:49Z,Colorado Springs Gazette,"Kimberlee Singler, Colorado Springs mom accused in children's deaths, extradited to Colorado",https://gazette.com/2025/12/23/kimberlee-singler-colorado-springs-mom-accused-in-childrens-deaths-extradited-to-colorado/,
2025-12-24T16:19:15Z,Fox News,"EXCLUSIVE: 17,500 illegal immigrants arrested under Laken Riley Act in Trump's second term",https://www.foxnews.com/politics/exclusive-17500-illegal-immigrants-arrested-under-laken-riley-act-trumps-second-term,Charles Creitz
2025-12-23T02:21:00Z,WSB-TV,"More than 1,000 undocumented immigrants arrested 'in honor of Laken Riley'",https://www.wsbtv.com/news/local/clarke-county/more-than-1000-undocumented-immigrants-arrested-honor-laken-riley/LP6LXCUSNFDZFLQNUP5OJDMQGM/,
2025-12-24T04:07:30Z,lawenforcementtoday.com,ICE Highlights Child Sex Crimes and Assaults in Major Enforcement Operation,https://lawenforcementtoday.com/operation-angels-honor-national-ice-operation-in-honor-of-laken-riley,Jenna Curren
2025-12-24T08:26:33Z,The New York Times,"China Is Shifting Its Nuclear Forces to Swifter Footing, Pentagon Says",https://www.nytimes.com/2025/12/24/world/asia/china-nuclear-forces-pentagon-report.html,Chris Buckley
2025-12-24T19:34:28Z,Military Times,"China's military buildup makes US increasingly vulnerable, DOD says",https://www.militarytimes.com/news/pentagon-congress/2025/12/24/chinas-military-buildup-makes-us-increasingly-vulnerable-dod-says/,Tanya Noury
2025-12-24T02:21:37Z,South China Morning Post,"Pentagon says Chinese aircraft carriers, 6th-gen fighters make US 'vulnerable'",https://www.scmp.com/news/china/military/article/3337559/pentagon-says-chinas-historic-military-build-has-made-us-increasingly-vulnerable,Mark Magnier
